<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ROSB;D;20161014;00:00:00;48.8000000;10
ROSB;D;20161017;00:00:00;48.6000000;160
ROSB;D;20161018;00:00:00;49.3000000;170
ROSB;D;20161019;00:00:00;50.8000000;250
ROSB;D;20161020;00:00:00;51.2000000;440
ROSB;D;20161021;00:00:00;52.0000000;1750
ROSB;D;20161024;00:00:00;52.4000000;300
ROSB;D;20161025;00:00:00;53.0000000;270
ROSB;D;20161026;00:00:00;52.6000000;470
ROSB;D;20161027;00:00:00;52.7000000;500
ROSB;D;20161028;00:00:00;52.5000000;430
ROSB;D;20161031;00:00:00;52.7000000;2690
ROSB;D;20161101;00:00:00;55.0000000;3740
ROSB;D;20161102;00:00:00;54.0000000;270
ROSB;D;20161103;00:00:00;53.9000000;30
ROSB;D;20161107;00:00:00;54.4000000;3370
ROSB;D;20161108;00:00:00;54.4000000;2620
ROSB;D;20161109;00:00:00;54.1000000;100
ROSB;D;20161110;00:00:00;53.9000000;70
ROSB;D;20161111;00:00:00;53.8000000;240
ROSB;D;20161114;00:00:00;53.9000000;40
ROSB;D;20161115;00:00:00;53.1000000;20
ROSB;D;20161116;00:00:00;61.5000000;11870
ROSB;D;20161117;00:00:00;58.4000000;4120
ROSB;D;20161118;00:00:00;57.1000000;2980
ROSB;D;20161121;00:00:00;56.2000000;590
ROSB;D;20161122;00:00:00;55.4000000;510
ROSB;D;20161123;00:00:00;56.1000000;760
ROSB;D;20161124;00:00:00;55.0000000;960
ROSB;D;20161125;00:00:00;56.6000000;3140
ROSB;D;20161128;00:00:00;56.7000000;500
ROSB;D;20161129;00:00:00;55.7000000;240
ROSB;D;20161130;00:00:00;56.1000000;100
ROSB;D;20161201;00:00:00;55.7000000;1930
ROSB;D;20161202;00:00:00;55.1000000;90
ROSB;D;20161205;00:00:00;54.1000000;30
ROSB;D;20161206;00:00:00;55.2000000;40
ROSB;D;20161207;00:00:00;54.6000000;480
ROSB;D;20161208;00:00:00;55.7000000;740
ROSB;D;20161209;00:00:00;55.0000000;1650
ROSB;D;20161212;00:00:00;55.0000000;420
ROSB;D;20161213;00:00:00;56.2000000;600
ROSB;D;20161214;00:00:00;55.0000000;100
ROSB;D;20161215;00:00:00;56.1000000;1570
ROSB;D;20161216;00:00:00;56.1000000;1740
ROSB;D;20161219;00:00:00;56.1000000;10
ROSB;D;20161220;00:00:00;58.2000000;4670
ROSB;D;20161221;00:00:00;60.3000000;870
ROSB;D;20161222;00:00:00;59.9000000;270
ROSB;D;20161223;00:00:00;60.7000000;90
ROSB;D;20161226;00:00:00;61.0000000;1040
ROSB;D;20161227;00:00:00;62.1000000;360
ROSB;D;20161228;00:00:00;61.0000000;140
ROSB;D;20161229;00:00:00;59.5000000;530
ROSB;D;20161230;00:00:00;60.9000000;510
ROSB;D;20170103;00:00:00;61.6000000;700
ROSB;D;20170104;00:00:00;70.2000000;5530
ROSB;D;20170105;00:00:00;70.3000000;570
ROSB;D;20170106;00:00:00;70.8000000;4590
ROSB;D;20170109;00:00:00;66.7000000;3290
ROSB;D;20170110;00:00:00;66.0000000;510
ROSB;D;20170111;00:00:00;68.1000000;2030
ROSB;D;20170112;00:00:00;69.4000000;580
ROSB;D;20170113;00:00:00;71.2000000;1740
ROSB;D;20170116;00:00:00;70.5000000;1320
ROSB;D;20170117;00:00:00;68.4000000;1110
ROSB;D;20170118;00:00:00;68.1000000;230
ROSB;D;20170119;00:00:00;68.2000000;700
ROSB;D;20170120;00:00:00;67.1000000;480
ROSB;D;20170123;00:00:00;68.5000000;170
ROSB;D;20170124;00:00:00;67.9000000;170
ROSB;D;20170125;00:00:00;68.0000000;230
ROSB;D;20170126;00:00:00;67.4000000;1220
ROSB;D;20170127;00:00:00;67.9000000;380
ROSB;D;20170130;00:00:00;67.3000000;10
ROSB;D;20170131;00:00:00;67.0000000;170
ROSB;D;20170201;00:00:00;66.2000000;370
ROSB;D;20170202;00:00:00;71.0000000;820
ROSB;D;20170203;00:00:00;69.4000000;770
ROSB;D;20170206;00:00:00;68.9000000;940
ROSB;D;20170207;00:00:00;68.7000000;650
ROSB;D;20170208;00:00:00;69.2000000;1180
ROSB;D;20170209;00:00:00;68.4000000;70
ROSB;D;20170210;00:00:00;67.8000000;4540
ROSB;D;20170213;00:00:00;66.6000000;180
ROSB;D;20170214;00:00:00;66.0000000;510
ROSB;D;20170215;00:00:00;66.0000000;50
ROSB;D;20170216;00:00:00;63.8000000;700
ROSB;D;20170217;00:00:00;63.3000000;80
ROSB;D;20170220;00:00:00;64.4000000;280
ROSB;D;20170221;00:00:00;65.4000000;130
ROSB;D;20170222;00:00:00;65.5000000;60
ROSB;D;20170224;00:00:00;65.0000000;320
ROSB;D;20170227;00:00:00;64.0000000;430
ROSB;D;20170228;00:00:00;63.0000000;170
ROSB;D;20170301;00:00:00;63.8000000;40
ROSB;D;20170302;00:00:00;63.8000000;90
ROSB;D;20170303;00:00:00;62.2000000;10
ROSB;D;20170306;00:00:00;63.8000000;270
ROSB;D;20170307;00:00:00;63.0000000;110
ROSB;D;20170309;00:00:00;61.1000000;200
ROSB;D;20170310;00:00:00;63.9000000;2840
ROSB;D;20170313;00:00:00;64.3000000;80
ROSB;D;20170314;00:00:00;64.9000000;30
ROSB;D;20170316;00:00:00;64.9000000;120
ROSB;D;20170317;00:00:00;65.5000000;40
ROSB;D;20170321;00:00:00;65.0000000;50
ROSB;D;20170322;00:00:00;64.0000000;10
ROSB;D;20170323;00:00:00;66.0000000;70
ROSB;D;20170324;00:00:00;65.0000000;20
ROSB;D;20170327;00:00:00;64.1000000;50
ROSB;D;20170328;00:00:00;68.0000000;110
ROSB;D;20170329;00:00:00;67.5000000;740
ROSB;D;20170330;00:00:00;67.0000000;30
ROSB;D;20170331;00:00:00;62.9000000;9330
ROSB;D;20170403;00:00:00;60.3000000;820
ROSB;D;20170404;00:00:00;60.2000000;320
ROSB;D;20170405;00:00:00;60.0000000;5930
ROSB;D;20170406;00:00:00;61.7000000;40
ROSB;D;20170407;00:00:00;60.8000000;30
ROSB;D;20170410;00:00:00;62.0000000;70
ROSB;D;20170411;00:00:00;60.0000000;180
ROSB;D;20170412;00:00:00;60.0000000;270
ROSB;D;20170413;00:00:00;60.0000000;470
ROSB;D;20170414;00:00:00;60.9000000;40
ROSB;D;20170417;00:00:00;59.4000000;320
ROSB;D;20170418;00:00:00;58.9000000;280
ROSB;D;20170419;00:00:00;57.1000000;70
ROSB;D;20170420;00:00:00;58.0000000;990
ROSB;D;20170421;00:00:00;58.0000000;2270
ROSB;D;20170424;00:00:00;56.3000000;3300
ROSB;D;20170425;00:00:00;57.9000000;980
ROSB;D;20170426;00:00:00;56.2000000;6720
ROSB;D;20170427;00:00:00;57.5000000;170
ROSB;D;20170428;00:00:00;56.9000000;1550
ROSB;D;20170502;00:00:00;57.0000000;420
ROSB;D;20170503;00:00:00;56.0000000;1470
ROSB;D;20170504;00:00:00;56.9000000;220
ROSB;D;20170505;00:00:00;56.0000000;690
ROSB;D;20170510;00:00:00;55.0000000;1270
ROSB;D;20170511;00:00:00;55.0000000;300
ROSB;D;20170512;00:00:00;53.6000000;840
ROSB;D;20170515;00:00:00;54.2000000;200
ROSB;D;20170516;00:00:00;54.3000000;80
ROSB;D;20170517;00:00:00;54.3000000;1100
